header,link,title,datetime,place,subtitle,data_from,data_updated,corpus,sentimento
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/07/jantar-com-atracoes-da-cultura-popular-reune-dezenas-de-celebridades-e-faz-esquenta-para-o-sao-joao-da-thay-em-sao-luis.ghtml,Jantar com atrações da cultura popular reúne dezenas de celebridades e faz 'esquenta' para o São João da Thay em São Luís,Há 1 ano,Festival São João da Thay,"Evento que reuniu mais de 150 pessoas aconteceu na noite de terça-feira (6), no Convento das Mercês, na capital maranhense. O g1 Maranhão transmite ao vivo e com todos os detalhes a grande festa que acontece nesta quarta-feira (7).",Por g1 MA— São Luís,07/06/2023 09h55,noite celebração cultura maranhense solidariedade emsão luís faltando cerca 24 horas joão thay influenciadora maranhense thaynara og reuniu convidados jantar antecede evento acontece nesta quartafeira 7 eterá transmissão g1 maranhão evento aconteceu convento mercês luís escolha poderia especial prédio histórico abriga fragmentos cultura maranhão palco primeira edição joão thay 2017 cantoras lucy alves valesca popuzuda exbbbs cezar black rodrigo mussi bruno gaga larissa ricardo alface domitla barros fred nicácio bruna griphao vencedora última edição amanda meireles convidados lista convidados contou atriz fabiana karla atriz lívia aragão cantor léo picon artista juzé cantoras maranhenses flávia bittencourt anna torres trilha sonora festa embalada muita música junina ritmos cultura popular maranhense logo chegada convidados recepcionados muita alegria membros grupos bumba boi índios vaqueiros caboclos fita além catirina pai francisco doi personagens emblemáticos auto palco apresentaram público presente boi lendas magias companhia encantar fez mix ritmos sotaques embalam grupos bumba boi maranhão tornam joão estado festa única og1 maranhãotransmite vivo todos detalhes partir 19h nesta quartafeira 7 edição joão thay neste ano evento realizado espaço maior estacionamento luís shopping capital maranhense evento transmitido partir 22h forma inédita tv aberta sinal daglobo nordestereplicado tv mirante expectativa 15 mil pessoas participem mega evento ano ganhou roupagem festival vão poder curtir perto atrações cultura popular maranhense show cantoresivete sangaloléo santanaematheus fernandesos três artistas cobraram cachê participarem evento cantora maranhense alcione grandes atrações joão thay 2023 mostrando todo brasil pouco cultura artistas locais maranhenses apresentam mega palco cantora fabrícia only fuego emanuel ferraro flávia bittencourt mega evento contará apresentações klessinha fabrícia dj felipe mar thiago pantaleão luan costa fernando franco joão thay cultura claro grupos ritmos embalam joão maranhão encantam maranhenses turistas poderiam ficar festa apresentarão neste ano cacuriá dona teté companhia barrica tambor crioula leonardo bois morros santa fé majestade rosário novilho lençóis além promover cultura turismo maranhão todo brasil fomentar economia criativa joão thay principal objetivo filantrópico todo lucro arrecadado evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef instituição thaynara og embaixadora ingressos joão thay disponíveis avenda internet público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís transmissão vivo g1 maranhão solidariedade ingressos jantar antecede joão thay reúne celebridades luís foto rafaelle fróesg1 maranhão cantora atriz lucy alves participa jantar joão thay foto divulgaçãosão joão thay exbbbs larissa bruna griphao marcaram presença evento foto divulgaçãosão joão thay compartilhe notícia whatsapp compartilhe notícia telegram,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/07/g1-maranhao-transmite-sao-joao-da-thay-ao-vivo-nesta-quarta-feira-6-saiba-como-assistir.ghtml,g1 Maranhão transmite São João da Thay ao vivo nesta quarta-feira (7): saiba como assistir,Há 1 ano,Festival São João da Thay,"Evento beneficente que reúne cultura, música e e solidariedade, idealizado pela influenciadora, Thaynara OG, acontece em São Luís. Iniciativa será transmitida também na TV aberta, por meio da Globo Nordeste.","Por g1 MA— São Luís, MA",07/06/2023 08h15,chegou grande dia acontece nesta quartafeira 7 edição dosão joão thay evento beneficente idealizado influenciadorathaynara og celebra cultura popular maranhense reúne grandes atrações nacionais objetivo solidariedade neste ano evento realizado espaço maior estacionamento dosão luísshopping luís todos detalhes vivo evento poderão acompanhados partir 19h meio dog1 maranhãoe forma inédita tv aberta sinal daglobo nordeste expectativa 15 mil pessoas participem mega evento ano ganhou roupagem festival vão poder curtir perto atrações cultura popular maranhense show cantores ivete sangalo léo santana matheus fernandes g1 maranhão reuniu abaixo todos detalhes sobre joão thay 2023 abertura portões público local começa partir 17h fazer esquenta grupos folclóricos maranhão vão apresentar palco montado exaltando pouco cultura popular maranhense beleza ritmos transmissão começa partir 19h vivo nog1 maranhão todos detalhes chegada convidados chita carpet bastidores evento apresentações mostrados vivo todos detalhes público neste anoa transmissão joão thay feita tv aberta meio sinal datv mirante sendo replicado pelaglobo nordeste expectativa público acompanhe todos detalhes festa partir 22h10 leia joão thay vai inspirado filme elementos disney aog1 maranhão thaynara og explicou festival dividido quatro setores inspirados animação ano gente apoio disney vai lançar filme fala sobre quatro elementos então gente dividiu evento quatro setores setor fogo ar água terra lineup apresentações conta 15 nome música popular brasileira regional grupos folclóricos cultura popular maranhense cara joão maranhão grandes novidades mega festival retorno após 12 ano cantoraivete sangaloem luís promete fazer super show público comparecer joão thay muitos hit fazem parte carreira sucesso cantora devem balançar público apresentam show completo joão thay cantores matheus fernandes eléo santanaos três artistas cobraram cachê participarem evento cantora maranhensealcionetambém grandes atrações joão thay 2023 mostrando todo brasil pouco cultura artistas locais maranhenses apresentam mega palco cantorafabríciaonly fuegoemanuel ferraroeflávia bittencourt mega evento contará apresentações deklessinhafabríciadj felipe marthiago pantaleãoluan costaefernando franco joão thay cultura claro grupos ritmos embalam joão maranhão encantam maranhenses turistas poderiam ficar festa apresentarão neste ano ocacuriá dona tetécompanhia barricatambor crioula leonardoe bois demorrossanta fémajestade rosárioenovilho lençóis além promover cultura turismo maranhão todo brasil fomentar economia criativa joão thay principal objetivo filantrópico porque toda lucro arrecadado evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef instituição thaynara og embaixadora classificação livre ingressos joão thay disponíveispara venda internet público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís horas começa evento horas começa transmissão tema deste ano vai apresentar joão thay objetivo joão thay classificação joão thay onde posso comprar ingressos veja fotos joão thay encantou milhares pessoas luís foto matheus soaresgrupo mirante leo santana ivete sangalo matheus fernandes farão show completos joão thay foto divulgaçãonara fassirafa mattei divulgação companhia barrica brilhou joão thay foto divulgaçãoinstagram compartilhe notícia whatsapp compartilhe notícia telegram joão thay transmitido vivo g1 maranhão joão thaygrupos cultura popular maranhense marcam presença megaevento beneficente,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/05/arraia-na-mira-maior-festival-de-quadrilha-juninas-do-maranhao-comeca-nesta-quarta-feira-7.ghtml,"Arraiá na Mira, maior festival de quadrilha juninas do Maranhão, começa nesta quarta-feira (7)",Há 1 ano,São João no Maranhão,"Evento, realizado pelo Grupo Mirante, acontecerá até domingo (10 em Imperatriz, cidade a 629 km de São Luís.","Por g1 MA— São Luís, MA",05/06/2023 18h48,começa nesta quartafeira 7 emimperatrizcidade 629 km desão luís arraiá mira maior festival quadrilhas juninas maranhão evento realizado domingo 10 grupo mirante 13º edição festa ganhou novo endereço acontecerá parque exposições lourenço vieira silva mudança reflexo crescimento público comparece evento une core ritmos toda alegria joão tema deste ano nordeste core verso sabores destaque peculiaridades região nordeste comidas típicas neste ano quartafeira 7 arraiá mirá contará apresentação quadrilhas escolas públicas particulares imperatriz mantém viva tradição brincadeira quadrilha partir 8 junho começa concurso vai eleger representante maranhão festival quadrilhas regional exibido globo nordeste quintafeira 8 sextafeira 9 sábado 10 domingo 11 veja abaixo programação completa arraiá mira arraiá mira maior festival quadrilha juninas maranhão começa nesta quartafeira 7 foto divulgação compartilhe notícia whatsapp compartilhe notícia telegram cum cum ká governador edson lobão raízes juventude estreito impera junina imperatriz canários reino balsa capim canela pedro água branca flor ribeirão governador edson lobão xodó junino imperatriz junina renascer açailândia forasteiros grajaú luz sertão senador la rocque penetras bacabal matutos rei açailândia beijaflor cocais caxias lumiar sertão lago pedra joão cerrado balsa fogueira viva luís explode coração luís estrela manhã igarapégrande flor mandacaru açailândia bagaceira alegria pedreiras raio sol alto alegre maranhão tradição junina alto algre maranhão garapas bacabal arrasta pé imperatriz,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/05/contagem-regressiva-para-o-sao-joao-da-thay-celebridades-participam-de-luau-e-visitam-os-lencois-maranhenses.ghtml,Contagem regressiva para o São João da Thay: celebridades participam de luau e visitam os Lençóis Maranhenses,Há 1 ano,Festival São João da Thay,"Grupo é formado influenciadores digitais, artistas, jornalistas e executivos de empresas que apoiam o São João da Thay.",Por g1 MA— São Luís,05/06/2023 11h54,diversas celebridades desembarcaram maranhão participar joão thay megaevento beneficente acontecerá nesta quartafeira 7 emsão luís grupo formado influenciadores digitais artistas jornalistas executivos empresas apoiam joão thay leia quase 200 convidados especiais anfitriã thaynara og reuniram luau noite sábado 3 embarreirinhas jornalista maria cândida atriz bárbara borges cantora valesca popozuda exbbbs cezar black key alves bruno gaga sarah aline marília cristian fred nicácio larissa ricardo alface rodrigo mussi algumas celebridades solo maranhense domingo 4 convidados especiais visitaram lençóis maranhenses após passeio barco águas rio preguiças barreirinhas faltam apenas doi dia principais eventos calendário junino maranhense joão thay divulgando cultura estado todo país megaevento beneficente acontecerá nesta quartafeira 7 partir 18h estacionamento luís shopping capital maranhense além dar visibilidade cultura maranhense todo país joão thay objetivo filantrópico todo lucro evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef instituição thaynara og embaixadora últimas edições trabalharam temáticas importantes mortalidade infantil dignidade menstrual estado neste ano evento dará destaque evasão escolar dúvidas grandes surpresas desta edição joão thay show cantora baiana ivete sangalo retorna palcos maranhenses após 12 ano junto vão apresentar cantores léo santana matheus fernandes prometem show eletrizantes vão levar público delírio ainda apresentam participações especiais cantora maranhense alcione klessinha fabrícia dj felipe mar thiago pantaleão only fuego emanuel ferraro luan costa fernando franco flávia bittencourt grandes destaques noite apresentações grupos folclóricos cultura popular maranhense beleza ritmos contagiantes embalam apaixonados joão maranhão apresentarão neste ano cacuriá dona teté companhia barrica tambor crioula leonardo bois morros santa fé majestade rosário novilho lençóis ingressos joão thay disponíveis vendapela interneto público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís contagem regressiva atrações locais nacionais ingressos celebridades lençóis maranhenses foto divulgaçãoredes sociais exbbbs larissa sarah aline luau joão thay foto kayo sousa joão thay 2022 foto matheus soaresgrupo mirante laser dream anuncia ivete sangalo nova embaixadora marca foto divulgaçãoraffa mattei companhia barrica brilhou joão thay foto divulgaçãoinstagram joão thay começou objetivo divulgar cultura roteiro turístico estado ainda ajudar instituição carente hoje selo unicef aonde embaixadora levantamos várias bandeiras dignidade menstrual inclusão primeiro emprego combate evasão escolar muitos olhares estado disse thaynara og thaynara og fala sobre expectativa 5ª edição joão thay joão thay grupos cultura popular maranhense marcam presença megaevento beneficente megaestrutura festival retorno ivete responsabilidade social detalhes trás joão thay 2023 compartilhe whatsapp compartilhe telegram,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/04/a-tres-dias-do-sao-joao-da-thay-thaynara-og-fala-sobre-expectativa-para-a-5a-edicao-do-evento.ghtml,"A três dias do ‘São João da Thay’, Thaynara OG fala sobre expectativa para a 5ª edição do evento",Há 1 ano,Festival São João da Thay,"Neste ano, o São João da Thay terá uma megaestrutura de festival, promovendo uma melhor experiência para o público.",Por g1 MA— São Luís,04/06/2023 09h00,faltam apenas três dia principais eventos calendário junino maranhense osão joão thay divulgando cultura estado todo país megaevento beneficente acontecerá nesta quartafeira 7 partir 18h estacionamento dosão luísshopping capital maranhense leia thaynara og influenciadora digital atriz maranhense responsável evento falou sobre expectativa 5ª edição joão thay neste ano evento megaestrutura festival promovendo melhor experiência público além dar visibilidade cultura maranhense todo país joão thay objetivo filantrópico todo lucro evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef instituição thaynara og embaixadora últimas edições trabalharam temáticas importantes mortalidade infantil dignidade menstrual estado neste ano thaynara conta evento dará destaque questão evasão escolar joão thay começou objetivo divulgar cultura roteiro turístico estado ainda ajudar instituição carente hoje selo unicef aonde embaixadora levantamos várias bandeiras dignidade menstrual inclusão primeiro emprego combate evasão escolar muitos olhares estado ressaltou dúvidas grandes surpresas desta edição joão thay show cantora baiana ivete sangalo retorna palcos maranhenses após 12 ano junto vão apresentar cantores léo santana matheus fernandes prometem show eletrizantes vão levar público delírio ainda apresentam participações especiais cantora maranhense alcione klessinha fabrícia dj felipe mar thiago pantaleão only fuego emanuel ferraro luan costa fernando franco flávia bittencourt grandes destaques noite apresentações grupos folclóricos cultura popular maranhense beleza ritmos contagiantes embalam apaixonados joão maranhão apresentarão neste ano cacuriá dona teté companhia barrica tambor crioula leonardo bois morros santa fé majestade rosário novilho lençóis ingressos joão thay disponíveis vendapela internet público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís atrações locais nacionais ingressos thaynara og joão thay 2022 foto kayo sousa veja fotos joão thay encantou milhares pessoas luís foto matheus soaresgrupo mirante ivete sangalo foto divulgaçãoraffa mattei companhia barrica brilhou joão thay foto divulgaçãoinstagram ansiosa 5ª edição joão thay crescemos mudamos lugar aumentamos toda perspectivas objetivos vai festa super diferenciada pensada colocar evento circuito grandes eventos país disse três show completos léo santana matheus fernandes ivete sangalo ano faz show luís gente vai inesquecível garanta logo ingresso divirta ajude unicef afirmou thaynara og compartilhe notícia whatsapp compartilhe notícia telegram joão thay grupos cultura popular maranhense marcam presença megaevento beneficente megaestrutura festival retorno ivete responsabilidade social detalhes trás joão thay 2023 joão thay temática inspirada filme elementos disney,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/02/sao-joao-2023-veja-a-programacao-dos-arraiais-neste-fim-de-semana-em-sao-luis.ghtml,São João 2023: Veja a programação dos arraiais neste fim de semana em São Luís,Há 1 ano,São João no Maranhão,O g1 Maranhão reuniu as atrações de São João em todos os arraiais neste fim de semana.,Por g1 MA— São Luís,02/06/2023 09h57,junho chegou folium joão emsão luís arraiais deram pontapé programação junina várias atrações cultura popular maranhense prefeitura luís começa partir desta sextafeira 2 programação oficial joão capital maranhense festividades iniciadas frente sede poder executivo centro histórico luís abertura arraial pertinho bairro cohama acontece nesta sexta domingo 4 público vai poder encantar todos tipos manifestações culturais juninas maranhenses arraial ipem bairro calhau luís og1 maranhãoreuniu programação todos arraiais abertos público veja abaixo programação luís abertura oficial joão luís frente sede prefeitura arraial pertinho bairro cohama joão bairro vila embratel praça 7 palmeiras arraial ipem bairro calhau joão bairro madre deus largo caroçudo sextafeira 2 sábado 3 domingo 4 joão maranhão foto divulgação lauro vasconcelos compartilhe whatsapp compartilhe telegram 18h tambor crioula pungar ilha 18h cacuriá assa cana 19h boi santa fé 20h boi morros 21h boi maracanã 22h boi barrica 20h tambor crioula degrau santa luzia 22h boi maioba 23h show mano maia 00h show samyra show 19h dança portuguesa memória portugal 20h boi novilho branco 21h boi união baixada 22h boi nina rodrigues 17h30 tambor crioula catarina mina 18h grupo piaçaba 18h forró bom demais barracão forró 19h boi encanto ilha 20h show thaís moreno 21h forró ilha barracão forró 21h boi morros 22h show erick andrade 23h boi axixá 00h boi maioba 19h boiadeiro furacão country 20h cia batuk mará 21h boi upaon açu 22h boi maioba,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/06/01/sao-luis-inicia-temporada-junina-com-apresentacoes-culturais-no-centro-historico-de-sao-luis.ghtml,São Luís inicia temporada junina com apresentações culturais no Centro Histórico de São Luís,Há 1 ano,São João no Maranhão,"Arraial será montado em frente à Prefeitura de São Luís, na sexta-feira (2), local onde apresentações da cultura popular maranhense se apresentam. Evento dá início as festas promovidas pelo Município.","Por g1 MA— São Luís, MA",01/06/2023 17h33,prefeitura desão luíscomeça partir sextafeira 2 programação oficial joão capital maranhense festividades iniciadas partir 18h frente sede poder executivo centro histórico luís grande festa atrações cultura popular maranhense atrações noite apresentação tambor crioula pungar ilha cacuriá assa cana apresentam todo ritmo brilho core joão bois santa fé morros maracanã barrica garantir segurança público presente estarão espalhados toda região praça dom pedro ii equipes serviço atendimento móvel urgência samu guarda municipal polícia militar bombeiros civis estarão presentes local agentes blitz urbana agentes trânsito região haverá venda alimentos outros itens meio comércio ambulante sempre fiscalização órgãos competentes vigilância sanitária festança joão segue sendo realizada outras regiões cidade meio projeto itinerante joão bairro lev cultura popular maranhense perto população bairros arraial cidade montado praça maria aragão luís abertura oficial 9 junho expectativa terreiro junino ponto encontro atrações contagiantes amigo famílias admiradores cultura popular luís outros arraiais luís inicia temporada junina apresentações culturais centro histórico luís foto divulgaçãoprefeitura luís compartilhe notícia whatsapp compartilhe notícia telegram,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/05/31/sao-joao-da-thay-sera-transmitido-ao-vivo-pelo-g1-maranhao.ghtml,São João da Thay será transmitido ao vivo pelo g1 Maranhão,Há 1 ano,Festival São João da Thay,"Todos os detalhes do megaevento serão transmitidos ao vivo e em tempo real. Iniciativa que, integra o calendário cultural junino do Estado, acontece em 7 de junho em São Luís, e vai reunir grandes nomes da música, cultura maranhense e personalidades da mídia.","Por g1 MA— São Luís, MA",31/05/2023 15h34,og1 maranhãovai acompanhar tempo real fará transmissão vivo joão thay 2023 idealizado influenciadora digital maranhense thaynara og evento integra calendário cultural junino estado acontece 7 junho emsão luís vai reunir grandes nome música cultura maranhense personalidades mídia parceria sucesso promete levar forma ampla integrada todos detalhes evento neste ano contará megaestrutura festival deve receber 15 mil pessoas todo lucro evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef transmissão vivo começa partir 19h ano edição maior evento realizado espaço inédito amplo confortável público estacionamento luís shopping local ainda contará palco 50 metro comprimento decoração inspirada filme elementos disney nova parcerias deste ano mega evento merece mega produção vez grupo mirante estará frente toda estrutura técnica usada joão thay nog1 maranhão aog1 maria fernanda santos sarney diretora mídias eletrônicas grupo mirante reforça transmissão montada levar melhor experiência público toda qualidade eventos assinados grupo possuem além disso objetivo evento cunho beneficente dentro pilares empresa parceria joão thay cunho beneficente através projeto thaynara og unicef dentro pilares grupo mirante cuidado social além transmissão entreter divertir cunho social importante gente junto desse projeto estrutura sendo montada levar melhor experiência público qualidade grupo mirante todo mundo conhece confia gente espera parceria muitos ano gente continue ajudando gente pode sabemos fazer reforça maria fernanda experiência única joão thay poderá acompanhada puder comparecer evento luís og1 maranhãomontou super estrutura transmissão conteúdos sendo atualizados cada minuto coordenadora conteúdo dog1 maranhão cíntia araújo explica preparado conteúdo especial cobertura 9 horas duração vivo todo brasil mundo meio alcance internet objetivo continuar expondo belezas joão maranhão pessoas conheçam encantem vez tendo oportunidade mostrar belezas joão todo país g1 maranhão toda responsabilidade preparando conteúdos reportagens especiais valorizar ainda cultura maranhão torno 9h transmissão vivo mostrando tudo acontece palco bastidores vamos trabalhar comprometimento levar melhor experiência público assistindo possa viver magia dessa época tão incrível diz leia novidades edição joão thay transmissão evento sinal aberto tv mirante maranhão parte estado pernambuco meio globo nordeste segundo maria fernanda santos celebrar sucesso edição iniciativa beneficente programa especial exibido sábado 10 todos estados nordeste novidades ano exibições joão thay tv aberta meio tv mirante globo nordeste além disso vamos ter programa super especial mostrando todos detalhes bastidores evento sábado momento especial grupo mirante frente disso dúvidas joão thay bela iniciativa sendo apresentada grande parte país explica grandes surpresas desta edição joão thay show cantora baiana ivete sangalo retorna palcos maranhenses após 12 ano junto vão apresentar cantores léo santana matheus fernandes prometem show eletrizantes vão levar público delírio lista atrações aí ainda apresentam participações especiais cantora maranhense alcione klessinha fabrícia dj felipe mar thiago pantaleão only fuego emanuel ferraro luan costa fernando franco flávia bittencourt grandes destaques noite apresentações grupos folclóricos cultura popular maranhense beleza ritmos contagiantes embalam apaixonados joão maranhão apresentarão neste ano cacuriá dona teté companhia barrica tambor crioula leonardo bois morros santa fé majestade rosário novilho lençóis ingressos joão thay disponíveis avenda internet público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís estrutura transmissão transmissão nordeste música boa cultura solidariedade ingressos thaynara og anfitriã joão thay foto foto igor bastos veja fotos joão thay encantou milhares pessoas luís foto matheus soaresgrupo mirante joão thay 2022 foto reproduçãog1 veja fotos joão thay encantou milhares pessoas luís foto matheus soaresgrupo mirante leo santana ivete sangalo matheus fernandes farão show completos joão thay foto divulgaçãonara fassirafa mattei divulgação compartilhe notícia whatsapp compartilhe notícia telegram joão thay temática inspirada filme elementos disney thaynara og fala sobre novidades preparativos joão thay megaestrutura festival retorno ivete responsabilidade social detalhes trás joão thay 2023 joão thaygrupos cultura popular maranhense marcam presença megaevento beneficente,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/05/29/sao-joao-da-thay-grupos-da-cultura-popular-maranhense-marcam-presenca-no-megaevento-beneficente.ghtml,São João da Thay: Grupos da cultura popular maranhense marcam presença no megaevento beneficente,Há 1 ano,Festival São João da Thay,São João da Thay mostra a beleza e os ritmos contagiantes das manifestações culturais maranhenses para todo o Brasil.,Por g1 MA— São Luís,29/05/2023 08h57,osão joão thay megaevento beneficente realizado dia 7 junho influenciadora digital atriz maranhense thaynara og contará apresentações vários grupos cultura popular maranhensemostrando beleza ritmos contagiantes dessas manifestações todo brasil leia produtora imira brito responsável grupos cultura popular maranhense irão apresentar joão thay contou megaevento fura bolha dá importante visibilidade manifestações folclóricas estado edição deste ano apresentarão cacuriá dona teté companhia barrica tambor crioula leonardo bois morros santa fé majestade rosário novilho lençóis segundo imira boa parte desses grupos escolhidos fazerem parte memória afetiva thaynara og grupos memória afetiva thaynara coisas vivenciou infância grupos olhou dançou escola grupos recentes escolhidos relações sendo criadas proximidade contou neste ano joão thay realizado espaço inédito amplo confortável público estacionamento dosão luísshopping oferecendo melhor experiência local ainda contará palco 50 metro comprimento novo espaço acordo imira possibilita maior liberdade grupos cultura popular maranhense apresentarem 2023 joão thay ganhou ano roupagem festival entrevista aog1veja cima thaynara og contou objetivo mudança colocar capital maranhense mapa grandes eventos forma nacional assim movimentar economia criativa cidade estado além disso nova roupagem possibilita expansão lineup estrutura joão thay além dar visibilidade cultura maranhense todo país joão thay objetivo filantrópico todo lucro evento revertido entidades maranhenses apoiadas fundo nações unidas infância unicef instituição thaynara og embaixadora últimas edições trabalharam temáticas importantes mortalidade infantil dignidade menstrual estado neste ano thaynara conta evento dará destaque preocupante índice jovens desocupados maranhão resgatando inclusive questão evasão escolar acordo levantamento feito instituto brasileiro geografia estatística ibge maranhão estado federação pior índice jovens 15 29 ano estudavam ocupados 2021 então gente precisa voltar temas resgatar questão evasão escolar pandemia agravou ainda então doi milhões jovens escola diversos fatores impacta questão empregabilidade dificuldade acessar mercado trabalho então nesse ano quero focar nisso cada ano sempre usar vertente nova explicou thaynara og dúvidas grandes surpresas desta edição joão thay show cantora baiana ivete sangalo retorna palcos maranhenses após 12 ano junto vão apresentar cantores léo santana matheus fernandes prometem show eletrizantes vão levar público delírio lista atrações aí ainda apresentam participações especiais cantora maranhense alcione klessinha fabrícia dj felipe mar thiago pantaleão only fuego emanuel ferraro luan costa fernando franco flávia bittencourt grandes destaques noite apresentações grupos folclóricos cultura popular maranhense beleza ritmos contagiantes embalam apaixonados joão maranhão ingressos joão thay disponíveis vendapela internet público pode adquirir entradas loja física evento localizada luís shopping bairro jaracaty luís espaço conforto roupagem festival responsabilidade social atrações locais nacionais ingressos companhia barrica brilhou joão thay foto divulgaçãoinstagram cacuriá dona teté foto reproduçãonelson magela thaynara og fala sobre novidades preparativos joão thay veja fotos joão thay encantou milhares pessoas luís foto matheus soaresgrupo mirante ivete sangalo foto divulgaçãoraffa mattei importante porque gente mostra brasil todo público thay gente maranhão acontece manifestação cultural raiz gente conseguisse furar bolha difícil manifestação cultura ficar conhecida além espaço onde disse ano vai ter palco vai bem característico festival bem grande ano gente vai ter adaptar espaço vamos utilizálo forma idealizada bruno outras pessoas equipe vai ter área manifestações apresentarem ano passado ficou pouco comprometido afirmou sonho colocar luís nessa rota cidades conseguem receber grandes festivais gente sabe faz parte calendário maranhense queremos colocar nacionalmente então partir momento toma proporção festival movimenta economia criativa cidade estado gente liberdade crescer apresentações dessa forma gente brinca palco estrutura ressaltou joão thay temática inspirada filme elementos disney thaynara og fala sobre novidades preparativos joão thay megaestrutura festival retorno ivete responsabilidade social detalhes trás joão thay 2023 compartilhe whatsapp compartilhe telegram,positiva
,https://g1.globo.com/ma/maranhao/noticia/2023/05/27/ultima-edicao-do-maranhao-de-reencontros-acontece-neste-domingo-28-em-sao-luis.ghtml,"Última edição do ‘Maranhão de Reencontros’ acontece neste domingo (28), em São Luís",Há 1 ano,São João no Maranhão,"Nos três domingos do mês de maio, o projeto realizou programações com dezenas de atrações juninas.",Por g1 MA— São Luís,27/05/2023 16h56,última edição projeto maranhão reencontros acontecerá neste domingo 28 18h concha acústica reynaldo faray lagoa jansen emsão luís evento prévia joão maranhão 2023 três domingo mês maio projeto realizou programações dezenas atrações juninas fechar edição domingo 28 apresentações grupos espetáculo chama teté boi brilho iha boi sonhos boi nina rodrigues boi maioba maranhão reencontros início 2022 retomada festejos juninos após pandemia covid19 programação boi maioba foto divulgação fabrício cunha compartilhe whatsapp compartilhe telegram 18h espetáculo chama teté 19h boi brilho ilha 20h boi sonhos 21h boi nina rodrigues 22h boi maioba,neutra
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/05/26/boi-de-santa-fe-realiza-tradicional-ritual-de-batismo-neste-sabado-27.ghtml,Boi de Santa Fé realiza tradicional ritual de batismo neste sábado (27),Há 1 ano,São João no Maranhão,"Evento acontece a partir das 19h, na sede do boi, localizado no Bairro de Fátima, em São Luís.","Por g1 MA— São Luís, MA",26/05/2023 11h32,boi santa fé realiza neste sábado 27 tradicional ritual batismo antecede início período junino maranhão evento acontece partir 19h sede boi localizada bairro fátima emsão luís 2023 boi representante sotaque baixada completa 35 ano existência reunindo conjunto 180 brincantes embalados toadas fundador cantador brincadeira mestre zé olhinho ritual batismo momentos esperados período junino ano boi sete padrinhos madrinhas escolhidos temporada 2023 momento pedimos benção grupo ter proteção durante temporada ano iremos batizar boi cedo devido grande quantidade apresentações grupo fará durante festejos juninos explica adriano andrade coordenador boi santa fé boi santa fé foto ruy barros compartilhe notícia whatsapp compartilhe notícia telegram,positiva
,https://g1.globo.com/ma/maranhao/saojoao/noticia/2023/05/25/cortejo-junino-com-participacao-de-grupos-de-bumba-meu-boi-abre-programacao-do-sao-joao-em-sao-luis.ghtml,Cortejo Junino com participação de grupos de bumba meu boi abre programação do São João em São Luís,Há 1 ano,São João no Maranhão,"Participarão do cortejo o Boi da Juventude Miranda do Norte, Boi de Santa Fé, Boi de Morros, Boi Brilho da Ilha, Boi da Fé em Deus, Boi de Axixá, Boi da Lua, Boi Meu Tamarineiro, Boi de São Simão, dentre outros.",Por g1 MA— São Luís,25/05/2023 12h07,realizada nesta sextafeira 26 abertura programação joão emsão luíscom tradicional cortejo junino participação grupos bumba boi luís ponto encontro praça deodoro local diversas atrações juninas descerão rua grande direção palco praça fé frente casa maranhão praia grande onde ocorreram apresentações palco concentração marcada 16h saída 17h participarão cortejo boi juventude miranda norte boi santa fé boi morros boi brilho ilha boi fé deus boi axixá boi lua boi tamarineiro boi simão boi maioba palco praça fé partir 19h30 apresentamse grupos cia barrica cacuriá dona teté boi nina rodrigues boi novilho branco boi maracanā encerrando sextafeira boi morros participa cortejo junino luís foto reproduçãotv mirante compartilhe notícia whatsapp compartilhe notícia telegram,neutra
